,brand,model,variant,manufactured_year,kilometers_driven,fuel_type,owners,location,price
931,Nissan,Micra Active,XL Petrol,2014,"47,505 kms",Petrol,First Owner,Hyderabad,4.05 Lakh*
932,Nissan,Micra Active,XV,2015,"43,240 kms",Petrol,First Owner,Hyderabad,4.21 Lakh*
933,Nissan,Micra,Diesel XV Premium,2012,"1,05,000 kms",Diesel,First Owner,Hyderabad,3.25 Lakh*
934,Nissan,Sunny,XV,2014,"58,000 kms",Petrol,Second Owner,Hyderabad,4.69 Lakh*
935,Nissan,X-Trail,Elegance,2007,"1,10,000 kms",Diesel,First Owner,Hyderabad,2.99 Lakh*
936,Nissan,Micra,XV CVT,2016,"31,200 kms",Petrol,Second Owner,Hyderabad,4.99 Lakh*
937,Nissan,Micra Active,XV Petrol,2018,"44,000 kms",Petrol,First Owner,Hyderabad,4.8 Lakh*
938,Nissan,Sunny,Diesel XL,2013,"1,15,000 kms",Diesel,First Owner,Hyderabad,4.45 Lakh*
939,Chevrolet,Cruze,LTZ,2010,"1,05,000 kms",Diesel,First Owner,Hyderabad,4.5 Lakh*
940,Chevrolet,Enjoy,TCDi LS 8 Seater,2013,"85,000 kms",Diesel,First Owner,Hyderabad,3.45 Lakh*
941,Chevrolet,Spark,1.0,2008,"75,000 kms",Petrol,Second Owner,Hyderabad,1.3 Lakh*
942,Chevrolet,Spark,1.0 LT,2008,"86,000 kms",Petrol,First Owner,Hyderabad,1.65 Lakh*
943,Chevrolet,Beat,PS,2013,"83,000 kms",Petrol,Second Owner,Hyderabad,2.05 Lakh*
944,Chevrolet,Beat,Diesel,2011,"97,000 kms",Diesel,First Owner,Hyderabad,2.1 Lakh*
945,Chevrolet,Cruze,LTZ AT,2010,"60,000 kms",Diesel,First Owner,Hyderabad,4.95 Lakh*
946,Chevrolet,Spark,1.0 LS,2009,"54,000 kms",Petrol,First Owner,Hyderabad,1.75 Lakh*
947,Chevrolet,Beat,Diesel LT,2013,"60,000 kms",Diesel,First Owner,Hyderabad,3.15 Lakh*
948,Chevrolet,Optra,1.6 LS,2004,"1,00,000 kms",Petrol,Second Owner,Hyderabad,2 Lakh*
949,Audi,A6,2.7 TDI,2010,"78,000 kms",Diesel,First Owner,Hyderabad,11 Lakh*
950,Audi,A6,35 TDI,2015,"67,000 kms",Diesel,First Owner,Hyderabad,26.5 Lakh*
951,Audi,A4,New 2.0 TDI Multitronic,2014,"60,000 kms",Diesel,First Owner,Hyderabad,18 Lakh*
952,Audi,A4,35 TDI Technology Edition,2015,"42,000 kms",Diesel,First Owner,Hyderabad,22.5 Lakh*
953,Audi,A4,New 2.0 TDI Multitronic,2011,"1,30,000 kms",Diesel,First Owner,Hyderabad,11.99 Lakh*
954,Audi,TT,45 TFSI,2017,"4,000 kms",Petrol,First Owner,Hyderabad,57 Lakh*
955,Audi,Q5,35TDI Technology,2018,"19,000 kms",Diesel,First Owner,Hyderabad,49 Lakh*
956,Audi,Q3,35 TDI Quattro Premium Plus,2013,"1,04,000 kms",Diesel,First Owner,Hyderabad,14.25 Lakh*
957,Audi,A6,35 TDI,2016,"19,000 kms",Diesel,First Owner,Hyderabad,33 Lakh*
958,Audi,A6,2.0 TDI Premium Plus,2015,"45,000 kms",Diesel,First Owner,Hyderabad,31.95 Lakh*
959,Jaguar,XJ,3.0L Premium Luxury LWB,2012,"48,000 kms",Diesel,First Owner,Hyderabad,30 Lakh*
960,Jaguar,XF,3.0 Litre S Premium Luxury,2018,"5,597 kms",Diesel,First Owner,Hyderabad,50.5 Lakh*
961,Jaguar,XF,3.0 Litre S Premium Luxury,2013,"79,000 kms",Diesel,First Owner,Hyderabad,24.99 Lakh*
962,Jaguar,XF,2.2 Litre Executive,2017,"11,000 kms",Diesel,First Owner,Hyderabad,38 Lakh*
963,Jaguar,XF,3.0 Litre S Premium Luxury,2012,"26,000 kms",Diesel,First Owner,Hyderabad,24 Lakh*
964,Jaguar,XJ,3.0L Portfolio,2016,"30,000 kms",Diesel,First Owner,Hyderabad,59 Lakh*
965,Jaguar,XF,3.0 Litre S Premium Luxury,2011,"61,000 kms",Diesel,First Owner,Hyderabad,14.5 Lakh*
966,Jaguar,XF,2.2 Litre Luxury,2015,"45,700 kms",Diesel,First Owner,Hyderabad,27.95 Lakh*
967,Jaguar,XF,2.2 Litre Luxury,2015,"50,000 kms",Diesel,First Owner,Hyderabad,25 Lakh*
968,Datsun,GO,T BSIV,2014,"22,107 kms",Petrol,First Owner,Hyderabad,3.67 Lakh*
969,Datsun,RediGO,T Option,2016,"41,987 kms",Petrol,First Owner,Hyderabad,3.08 Lakh*
970,Datsun,RediGO,AMT 1.0 S,2019,"5,400 kms",Petrol,First Owner,Hyderabad,4.25 Lakh*
971,Datsun,GO Plus,T BSIV,2017,"50,000 kms",Petrol,First Owner,Hyderabad,3.35 Lakh*
972,Datsun,RediGO,T Option,2017,"15,400 kms",Petrol,First Owner,Hyderabad,2.99 Lakh*
973,Datsun,GO Plus,A Petrol,2018,"25,000 kms",Petrol,First Owner,Hyderabad,5 Lakh*
974,Datsun,GO Plus,T BSIV,2017,"3,75,000 kms",Petrol,First Owner,Hyderabad,3.75 Lakh*
975,Datsun,GO,T BSIV,2015,"50,000 kms",Petrol,First Owner,Hyderabad,2.5 Lakh*
976,Datsun,RediGO,T Option,2017,"23,142 kms",Petrol,First Owner,Hyderabad,3.46 Lakh*
977,Land-Rover,--,3.6 TDV8 Vogue SE,2010 Land Rover Range Rover,"1,05,000 kms",Diesel,First Owner,Hyderabad,41 Lakh*
978,Land-Rover,--,HSE 3.0 TD6,2017 Land Rover Discovery,"40,000 kms",Diesel,First Owner,Hyderabad,69 Lakh*
979,Land-Rover,--,SD4 HSE Luxury 7S,2017 Land Rover Discovery Sport,"18,000 kms",Diesel,First Owner,Hyderabad,47 Lakh*
980,Land-Rover,--,3.0 D HSE Dynamic Black,2013 Land Rover Range Rover Sport,"56,600 kms",Diesel,First Owner,Hyderabad,43.45 Lakh*
981,Land-Rover,--,SD4 HSE Luxury,2016 Land Rover Discovery Sport,"66,000 kms",Diesel,First Owner,Hyderabad,41.75 Lakh*
982,Land-Rover,--,SE,2014 Land Rover Freelander 2,"1,21,145 kms",Diesel,First Owner,Hyderabad,17.85 Lakh*
983,Land-Rover,--,TD4 HSE 7S,2018 Land Rover Discovery Sport,"52,039 kms",Diesel,First Owner,Hyderabad,44.75 Lakh*
984,Land-Rover,--,HSE,2010 Land Rover Range Rover Sport,"78,000 kms",Diesel,Third Owner,Hyderabad,24 Lakh*
985,Fiat,Grande Punto,1.3 Emotion (Diesel),2011,"90,000 kms",Diesel,First Owner,Hyderabad,1.85 Lakh*
986,Fiat,Linea,Emotion Pack (Diesel),2011,"92,535 kms",Diesel,First Owner,Hyderabad,3.75 Lakh*
987,Fiat,Linea,1.3 Active,2010,"65,000 kms",Diesel,First Owner,Hyderabad,2.75 Lakh*
988,Fiat,Grande Punto,EVO 90HP 1.3 Sport,2014,"1,00,000 kms",Diesel,First Owner,Hyderabad,4 Lakh*
989,Fiat,Grande Punto,1.4 Emotion,2012,"50,000 kms",Petrol,Second Owner,Hyderabad,1.8 Lakh*
990,Volvo,V90 Cross Country,D5 Inscription BSIV,2018,"56,000 kms",Diesel,First Owner,Hyderabad,49.5 Lakh*
991,Volvo,XC60,Momentum D4 BSIV,2014,"99,000 kms",Diesel,First Owner,Hyderabad,18.5 Lakh*
992,Volvo,XC60,D5 Summum,2014,"67,000 kms",Diesel,First Owner,Hyderabad,21.99 Lakh*
993,Volvo,XC 90,D5 AWD,2012,"1,22,488 kms",Diesel,First Owner,Hyderabad,13.76 Lakh*
994,Jeep,Compass,2.0 Longitude BSIV,2017,"55,233 kms",Diesel,First Owner,Hyderabad,13.5 Lakh*
995,Jeep,Compass,1.4 Limited,2018,"27,240 kms",Petrol,First Owner,Hyderabad,18 Lakh*
996,Jeep,Compass,1.4 Limited Option Black,2018,"50,753 kms",Petrol,First Owner,Hyderabad,17.9 Lakh*
997,Jeep,Compass,2.0 Limited,2018,"23,000 kms",Diesel,First Owner,Hyderabad,18.99 Lakh*
998,Mitsubishi,Outlander,2.4,2011,"1,20,200 kms",Petrol,Second Owner,Hyderabad,6.5 Lakh*
999,Mitsubishi,Pajero,Sport 4X4,2013,"83,000 kms",Diesel,First Owner,Hyderabad,12.99 Lakh*
1000,Mitsubishi,Cedia,Sports,2008,"60,000 kms",Petrol,Third Owner,Hyderabad,3.5 Lakh*
1001,Porsche,Cayenne,Diesel Platinum Edition,2017,"40,000 kms",Diesel,First Owner,Hyderabad,85 Lakh*
1002,Porsche,Cayenne,S Diesel,2006,"55,000 kms",Diesel,First Owner,Hyderabad,16.5 Lakh*
1003,Porsche,Cayenne,S Diesel,2013,"87,500 kms",Diesel,First Owner,Hyderabad,33.75 Lakh*
1004,Opel,Corsa,1.6 GSi,2005,"80,000 kms",Petrol,First Owner,Hyderabad,1.55 Lakh*
1005,Isuzu,MU 7,AT Premium,2016,"90,000 kms",Diesel,First Owner,Hyderabad,13.5 Lakh*
1006,Bentley,Continental,GT,2008,"8,000 kms",Petrol,First Owner,Hyderabad,69 Lakh*
1007,Lexus,LS,500h Ultra Luxury,2019,"3,500 kms",Petrol,First Owner,Hyderabad,1.75 Cr*
1008,Mini,3 DOOR,Cooper D,2015,"54,000 kms",Diesel,First Owner,Hyderabad,23.75 Lakh*
1009,Kia,Seltos,HTK Plus AT D,2020,"3,121 kms",Diesel,First Owner,Hyderabad,15.45 Lakh*
1010,MG,Hector,Smart DCT,2020,"19,700 kms",Petrol,First Owner,Hyderabad,15.6 Lakh*
1011,Maruti,Swift Dzire,VDI,2019,,--,--,Jaipur,--
1012,Maruti,Swift Dzire,VDI,2019,,--,--,Jaipur,--
1013,Maruti,Alto 800,LXI,2018,"44,455 Kms",Petrol,1st Owner,Jaipur,"3,38,500"
1014,Maruti,Baleno,Sigma,2020,"2,078 Kms",Petrol,1st Owner,Jaipur,"6,57,967"
1015,Maruti,Baleno,1.2 Delta,2016,"57,421 Kms",Petrol,1st Owner,Jaipur,"5,39,161"
1016,Maruti,Alto,LXi,2009,"42,664 Kms",Petrol,1st Owner,Jaipur,"1,62,500"
1017,Maruti,Swift,VDI BSIV,2011,"38,437 Kms",Diesel,1st Owner,Jaipur,"3,80,350"
1018,Maruti,Vitara Brezza,ZXI,2020,"11,272 Kms",Petrol,1st Owner,Jaipur,"10,14,000"
1019,Maruti,Baleno,Delta,2018,"32,644 Kms",Petrol,1st Owner,Jaipur,"6,66,800"
1020,Maruti,Alto 800,LXI,2018,"28,301 Kms",Petrol,1st Owner,Jaipur,"3,32,121"
1021,Hyundai,Xcent,1.1 CRDi SX Option,2015,"72,593 Kms",Diesel,1st Owner,Jaipur,"4,51,750"
1022,Hyundai,Grand i10,Asta,2014,"40,602 Kms",Petrol,1st Owner,Jaipur,"4,48,600"
1023,Hyundai,Xcent,1.1 CRDi SX,2016,"18,104 Kms",Diesel,2nd Owner,Jaipur,"4,79,842"
1024,Hyundai,Grand i10,1.2 CRDi Sportz,2013,"74,927 Kms",Diesel,2nd Owner,Jaipur,"3,73,500"
1025,Hyundai,Grand i10,CRDi Sportz,2015,"103,461 Kms",Diesel,1st Owner,Jaipur,"4,14,970"
1026,Hyundai,Grand i10,1.2 Kappa Sportz BSIV,2017,"52,440 Kms",Petrol,1st Owner,Jaipur,"4,80,028"
1027,Hyundai,Grand i10,1.2 Kappa Sportz BSIV,2016,"36,103 Kms",Petrol,1st Owner,Jaipur,"4,94,550"
1028,Hyundai,Grand i10,1.2 Kappa Magna BSIV,2018,"25,319 Kms",Petrol,1st Owner,Jaipur,"5,25,500"
1029,Hyundai,Grand i10,1.2 Kappa Magna BSIV,2018,"50,067 Kms",Petrol,1st Owner,Jaipur,"4,96,325"
1030,Hyundai,i20,1.2 Asta,2018,"35,995 Kms",Petrol,1st Owner,Jaipur,"7,14,950"
1031,Ford,Ecosport,1.5 TDCi Ambiente BSIV,2015,"31,724 Kms",Diesel,1st Owner,Jaipur,"5,74,793"
1032,Ford,EcoSport,1.0 Ecoboost Titanium,2015,"89,572 Kms",Petrol,1st Owner,Jaipur,"5,33,500"
1033,Ford,Ecosport,Titanium Diesel,2019,"32,623 Kms",Diesel,1st Owner,Jaipur,"9,52,000"
1034,Ford,Ecosport,1.5 TDCi Titanium BSIV,2015,"63,632 Kms",Diesel,1st Owner,Jaipur,"5,79,420"
1035,Ford,Figo,Titanium Diesel,2020,"12,722 kms",Diesel,First Owner,Jaipur,7.5 Lakh*
1036,Ford,Figo Aspire,1.5 TDCi Trend,2018,"35,353 kms",Diesel,First Owner,Jaipur,5.95 Lakh*
1037,Ford,Fiesta,1.6 Duratec EXI,2010,"66,000 kms",Petrol,First Owner,Jaipur,2.4 Lakh*
1038,Ford,Figo,1.5D Titanium Opt MT,2019,"8,000 kms",Diesel,First Owner,Jaipur,7.45 Lakh*
1039,Ford,Ecosport,1.5 Diesel Titanium,2017,"89,100 kms",Diesel,First Owner,Jaipur,7.45 Lakh*
1040,Ford,Figo,Diesel LXI,2012,"1,03,635 kms",Diesel,Second Owner,Jaipur,1.83 Lakh*
1041,Honda,City,ZX CVT,2020,"36,243 Kms",Petrol,1st Owner,Jaipur,"13,84,254"
1042,Honda,City,i-VTEC CVT ZX,2017,"52,362 Kms",Petrol,2nd Owner,Jaipur,"9,40,620"
1043,Honda,Amaze,EX i-Dtech,2013,"84,040 Kms",Diesel,1st Owner,Jaipur,"3,89,550"
1044,Honda,Amaze,S i-VTEC,2019,"22,903 Kms",Petrol,1st Owner,Jaipur,"6,41,450"
1045,Honda,Amaze,S Petrol,2020,"15,761 Kms",Petrol,1st Owner,Jaipur,"7,07,500"
1046,Honda,City,i-VTEC V,2020,"1,361 Kms",Petrol,1st Owner,Jaipur,"9,97,900"
1047,Honda,Amaze,S i-VTEC,2017,"60,000 kms",Petrol,First Owner,Jaipur,5.75 Lakh*
1048,Honda,Amaze,S i-VTEC,2019,"16,181 kms",Petrol,First Owner,Jaipur,6.85 Lakh*
1049,Honda,WR-V,i-DTEC VX,2017,"77,000 kms",Diesel,First Owner,Jaipur,7.5 Lakh*
1050,Honda,WR-V,i-DTEC VX,2017,"68,000 kms",Diesel,First Owner,Jaipur,7.65 Lakh*
1051,Mahindra,Scorpio,Intelli Hybrid S10,2016,"61,008 Kms",Diesel,1st Owner,Jaipur,"12,19,200"
1052,Mahindra,Scorpio,S3 9 Seater BSIV,2019,"76,194 Kms",Diesel,1st Owner,Jaipur,"9,61,450"
1053,Mahindra,XUV500,W8 2WD,2013,"1,69,400 kms",Diesel,First Owner,Jaipur,6.75 Lakh*
1054,Mahindra,XUV500,W6 2WD,2017,"72,000 kms",Diesel,Second Owner,Jaipur,9.45 Lakh*
1055,Mahindra,XUV500,W6 2WD,2018,"72,000 kms",Diesel,First Owner,Jaipur,9.75 Lakh*
1056,Mahindra,XUV500,W8 2WD,2013,"1,06,000 kms",Diesel,First Owner,Jaipur,6.75 Lakh*
1057,Mahindra,XUV500,W8 2WD,2014,"70,000 kms",Diesel,Second Owner,Jaipur,7.3 Lakh*
1058,Mahindra,Bolero,mHAWK D70 SLX,2018,"72,000 kms",Diesel,First Owner,Jaipur,8.5 Lakh*
1059,Mahindra,KUV 100,mFALCON G80 K8,2016,"51,959 kms",Petrol,Second Owner,Jaipur,3.45 Lakh*
1060,Mahindra,Scorpio,VLX 2WD AIRBAG BSIV,2011,"1,60,000 kms",Diesel,First Owner,Jaipur,5.25 Lakh*
1061,Renault,KWID,RXL,2018,"1,355 Kms",Petrol,1st Owner,Jaipur,"3,40,586"
1062,Renault,KWID,RXT,2016,"24,601 Kms",Petrol,1st Owner,Jaipur,"2,96,295"
1063,Renault,KWID,RXT,2018,"49,444 Kms",Petrol,1st Owner,Jaipur,"3,25,445"
1064,Renault,Pulse,RxL,2012,"72,564 kms",Diesel,Second Owner,Jaipur,1.83 Lakh*
1065,Renault,KWID,AMT,2016,"50,000 kms",Petrol,First Owner,Jaipur,3.25 Lakh*
1066,Renault,Duster,110PS Diesel RxZ,2013,"99,672 kms",Diesel,First Owner,Jaipur,4.41 Lakh*
1067,Renault,Fluence,Diesel E4,2011,"1,43,072 kms",Diesel,First Owner,Jaipur,2.58 Lakh*
1068,Renault,Duster,85PS Diesel RxL,2013,"1,52,908 kms",Diesel,First Owner,Jaipur,3.88 Lakh*
1069,Renault,Duster,110PS Diesel RxL,2013,"85,405 kms",Diesel,First Owner,Jaipur,4.18 Lakh*
1070,Renault,Duster,110PS Diesel RxZ,2012,"78,943 kms",Diesel,Second Owner,Jaipur,3.78 Lakh*
1071,Volkswagen,Ameo,1.0 MPI Comfortline,2018,"16,791 Kms",Petrol,1st Owner,Jaipur,"5,55,000"
1072,Volkswagen,Vento,1.0 TSI Highline,2020,"7,500 kms",,--,Jaipur,11.21 Lakh*
1073,Volkswagen,Polo,GT 1.0 TSI,2020,"8,000 kms",,--,Jaipur,10.5 Lakh*
1074,Volkswagen,Ameo,1.5 TDI Trendline,2017,"93,627 kms",Diesel,First Owner,Jaipur,4.75 Lakh*
1075,Volkswagen,Ameo,1.2 MPI Highline,2017,"71,000 kms",Petrol,First Owner,Jaipur,5.55 Lakh*
1076,Volkswagen,Polo,1.5 TDI Comfortline,2014,"80,000 kms",Diesel,First Owner,Jaipur,4.35 Lakh*
1077,Volkswagen,Polo,GT TSI,2018,"43,866 kms",Petrol,First Owner,Jaipur,7.8 Lakh*
1078,Volkswagen,Vento,1.5 TDI Highline,2015,"1,54,167 kms",Diesel,First Owner,Jaipur,5.18 Lakh*
1079,Volkswagen,Polo,1.5 TDI Comfortline,2015,"87,892 kms",Diesel,Second Owner,Jaipur,4.12 Lakh*
1080,Volkswagen,Polo,1.5 TDI Highline,2014,"70,184 kms",Diesel,Third Owner,Jaipur,3.55 Lakh*
1081,Toyota,Etios Liva,GD,2012,"112,486 Kms",Diesel,1st Owner,Jaipur,"3,49,700"
1082,Toyota,Etios Liva,VD,2016,"67,106 Kms",Diesel,1st Owner,Jaipur,"4,98,097"
1083,Toyota,Fortuner,4x2 AT,2014,"121,475 Kms",Diesel,1st Owner,Jaipur,"16,18,438"
1084,Toyota,Innova,2.5 VX (Diesel) 7 Seater BS IV,2008,"1,18,000 kms",Diesel,First Owner,Jaipur,5.99 Lakh*
1085,Toyota,Fortuner,3.0 Diesel,2010,"1,65,000 kms",Diesel,Second Owner,Jaipur,9.45 Lakh*
1086,Toyota,Etios Liva,GD,2014,"55,000 kms",Diesel,First Owner,Jaipur,3.75 Lakh*
1087,Toyota,Corolla Altis,D-4D G,2014,"68,777 kms",Diesel,First Owner,Jaipur,9.3 Lakh*
1088,Toyota,Etios Cross,1.4 GD,2014,"97,000 kms",Diesel,First Owner,Jaipur,4.25 Lakh*
1089,Toyota,Etios Cross,1.4L VD,2014,"1,77,301 kms",Diesel,First Owner,Jaipur,4.39 Lakh*
1090,Toyota,Corolla,Executive (HE),2009,"72,000 kms",Petrol,Second Owner,Jaipur,3.25 Lakh*
1091,Tata,Safari Storme,EX,2012,"124,009 Kms",Diesel,1st Owner,Jaipur,"4,70,050"
1092,Tata,Tiago,1.2 Revotron XZ,2019,"15,249 kms",Petrol,First Owner,Jaipur,5.65 Lakh*
1093,Tata,Safari Storme,EX,2016,"76,123 kms",Diesel,First Owner,Jaipur,7.21 Lakh*
1094,Tata,New Safari,DICOR 2.2 LX 4x2 BS IV,2011,"1,01,119 kms",Diesel,First Owner,Jaipur,2.53 Lakh*
1095,Tata,Nano,Twist XT,2015,"38,000 kms",Petrol,Second Owner,Jaipur,1.15 Lakh*
1096,Tata,Indica Vista,Terra Quadrajet 1.3L,2010,"85,000 kms",Diesel,Second Owner,Jaipur,1.5 Lakh*
1097,Tata,New Safari,DICOR 2.2 VX 4x2 BS IV,2011,"81,000 kms",Diesel,First Owner,Jaipur,3.25 Lakh*
1098,Tata,Nano,Lx,2011,"78,255 kms",Petrol,First Owner,Jaipur,"57,000*"
1099,Tata,Sumo Victa,LX 10/7 Str BSIII,2005,"70,000 kms",Diesel,First Owner,Jaipur,2.5 Lakh*
1100,Tata,Indigo,LX (TDI) BS-III,2015,"1,20,000 kms",Diesel,Second Owner,Jaipur,2.7 Lakh*
1101,Chevrolet,Beat,Diesel PS,2013,"58,849 Kms",Diesel,2nd Owner,Jaipur,"1,77,000"
1102,Chevrolet,Spark,1.0 LS,2008,"65,000 kms",Petrol,Second Owner,Jaipur,1.05 Lakh*
1103,Chevrolet,Beat,Diesel PS,2014,"70,000 kms",Diesel,First Owner,Jaipur,1.7 Lakh*
1104,Chevrolet,Spark,1.0 LT,2012,"55,000 kms",Petrol,First Owner,Jaipur,1.25 Lakh*
1105,Chevrolet,Sail Hatchback,Petrol LT ABS,2013,"79,000 kms",Petrol,First Owner,Jaipur,2.46 Lakh*
1106,Chevrolet,Beat,Diesel LT,2012,"1,09,458 kms",Diesel,First Owner,Jaipur,1.52 Lakh*
1107,Chevrolet,Spark,1.0 LS,2011,"95,828 kms",Petrol,First Owner,Jaipur,1.1 Lakh*
1108,Chevrolet,Beat,Diesel LS,2012,"1,00,000 kms",Diesel,First Owner,Jaipur,1.38 Lakh*
1109,Chevrolet,Beat,Diesel PS,2011,"99,441 kms",Diesel,First Owner,Jaipur,1.06 Lakh*
1110,Chevrolet,Spark,1.0 LS,2011,"99,384 kms",Petrol,Second Owner,Jaipur,"88,000*"
1111,Skoda,Rapid,1.5 TDI Ambition BSIV,2018,"48,266 Kms",Diesel,1st Owner,Jaipur,"8,13,000"
1112,Skoda,Superb,Elegance 1.8 TSI AT,2012,"1,05,000 kms",Petrol,Second Owner,Jaipur,4.5 Lakh*
1113,Skoda,Rapid,Ultima 1.6 TDI Ambition Plus,2011,"1,13,155 kms",Diesel,Second Owner,Jaipur,2.79 Lakh*
1114,Skoda,Rapid,1.5 TDI Ambition BSIV,2018,"31,672 kms",Diesel,Second Owner,Jaipur,8.15 Lakh*
1115,Skoda,Rapid,1.6 TDI Ambition,2012,"1,62,722 kms",Diesel,First Owner,Jaipur,2.7 Lakh*
1116,Skoda,Octavia,Ambiente 1.9 TDI,2009,"1,58,309 kms",Diesel,Second Owner,Jaipur,1.7 Lakh*
1117,Skoda,Laura,L n K 1.9 PD,2008,"1,57,160 kms",Diesel,Second Owner,Jaipur,1.95 Lakh*
1118,Skoda,Octavia,Rider 1.9 AT TDI,2006,"1,89,822 kms",Diesel,First Owner,Jaipur,1.11 Lakh*
1119,Skoda,Rapid,1.5 TDI Elegance,2015,"46,000 kms",Diesel,First Owner,Jaipur,6.45 Lakh*
1120,Skoda,Rapid,1.6 TDI Elegance,2012,"74,225 kms",Diesel,Second Owner,Jaipur,2.51 Lakh*
1121,Nissan,Terrano,XL Plus 85 PS,2015,"135,133 Kms",Diesel,1st Owner,Jaipur,"5,44,500"
1122,Nissan,Micra Active,XL Petrol,2015,"1,05,423 kms",Petrol,First Owner,Jaipur,2.33 Lakh*
1123,Nissan,Sunny,Diesel XL,2012,"85,903 kms",Diesel,Second Owner,Jaipur,2.13 Lakh*
1124,Nissan,Micra,Diesel XV,2013,"1,69,001 kms",Diesel,First Owner,Jaipur,1.67 Lakh*
1125,Nissan,Terrano,XL D Option,2014,"49,408 kms",Diesel,First Owner,Jaipur,5 Lakh*
1126,Nissan,Terrano,XL,2016,"70,000 kms",Petrol,First Owner,Jaipur,5 Lakh*
1127,Nissan,Micra,Diesel XV,2011,"1,33,195 kms",Diesel,First Owner,Jaipur,1.16 Lakh*
1128,Nissan,Terrano,XL Plus 85 PS,2014,"81,499 kms",Diesel,First Owner,Jaipur,3.84 Lakh*
1129,Datsun,RediGO,T Option,2018,"40,000 kms",Petrol,First Owner,Jaipur,2.13 Lakh*
1130,Datsun,RediGO,AMT 1.0 T Option,2018,"10,000 kms",Petrol,First Owner,Jaipur,3 Lakh*
1131,Datsun,RediGO,1.0 S,2017,"40,000 kms",Petrol,First Owner,Jaipur,2 Lakh*
1132,Datsun,GO,T BSIV,2014,"79,332 kms",Petrol,Second Owner,Jaipur,1.51 Lakh*
1133,Datsun,GO,T BSIV,2014,"70,397 kms",Petrol,First Owner,Jaipur,1.43 Lakh*
1134,Datsun,GO Plus,A,2017,"25,000 kms",Petrol,First Owner,Jaipur,4 Lakh*
1135,Datsun,RediGO,1.0 S,2017,"70,000 kms",Petrol,Third Owner,Jaipur,1.8 Lakh*
1136,Audi,Q3,2.0 TDI,2014,"48,852 kms",Diesel,Second Owner,Jaipur,12.75 Lakh*
1137,Audi,Q3,2.0 TDI Quattro Premium Plus,2014,"94,542 kms",Diesel,First Owner,Jaipur,16.35 Lakh*
1138,Audi,A3,35 TDI Technology,2014,"52,000 kms",Diesel,First Owner,Jaipur,15 Lakh*
1139,Audi,Q3,S,2012,"1,31,200 kms",Diesel,Second Owner,Jaipur,12.15 Lakh*
1140,Audi,A3,35 TDI Premium Plus,2016,"90,000 kms",Diesel,Third Owner,Jaipur,16 Lakh*
1141,Audi,Q3,30 TDI,2017,"40,000 kms",Diesel,First Owner,Jaipur,24 Lakh*
1142,BMW,5 Series,520d M Sport,2017,"22,101 kms",Diesel,First Owner,Jaipur,34.9 Lakh*
1143,BMW,3 Series,320d Prestige,2012,"65,835 kms",Diesel,Second Owner,Jaipur,12.95 Lakh*
1144,BMW,3 Series,320d Prestige,2014,"90,365 kms",Diesel,First Owner,Jaipur,12.65 Lakh*
1145,BMW,5 Series,525d,2011,"80,000 kms",Diesel,Third Owner,Jaipur,8.7 Lakh*
1146,BMW,3 Series GT,Luxury Line,2014,"97,000 kms",Diesel,Second Owner,Jaipur,13.5 Lakh*
1147,Fiat,Grande Punto,1.3 Emotion (Diesel),2011,"1,63,867 kms",Diesel,Third Owner,Jaipur,1.3 Lakh*
1148,Fiat,Linea,Emotion (Diesel),2015,"60,000 kms",Diesel,First Owner,Jaipur,3.75 Lakh*
1149,Fiat,Grande Punto,1.3 Dynamic (Diesel),2011,"1,65,000 kms",Diesel,First Owner,Jaipur,1.31 Lakh*
1150,Mitsubishi,Pajero,Sport 4X4,2013,"1,02,210 kms",Diesel,Second Owner,Jaipur,5.75 Lakh*
1151,Mitsubishi,Pajero,Sport 4X4,2014,"1,10,000 kms",Diesel,Third Owner,Jaipur,8.5 Lakh*
1152,Mitsubishi,Outlander,2.4,2011,"89,000 kms",Petrol,First Owner,Jaipur,5.95 Lakh*
1153,Mercedes-Benz,M-Class,ML 320 CDI,2009,"79,000 kms",Diesel,Second Owner,Jaipur,12.5 Lakh*
1154,Mercedes-Benz,E-Class,Elegance 220 CDI,2012,"98,490 kms",Diesel,Second Owner,Jaipur,15.75 Lakh*
1155,Kia,Seltos,HTX Plus AT D,2020,"11,102 kms",Diesel,First Owner,Jaipur,18.6 Lakh*
1156,Kia,Seltos,HTK G,2020,"15,000 kms",Petrol,First Owner,Jaipur,9.7 Lakh*
1157,MG,Hector,Sharp DCT Dualtone,2019,"18,148 kms",Petrol,First Owner,Jaipur,16.7 Lakh*
1158,MG,Hector,Smart AT BSIV,2019,"14,695 kms",Petrol,First Owner,Jaipur,14.17 Lakh*
1159,Land-Rover,--,HSE,2013 Land Rover Freelander 2,"90,000 kms",Diesel,Third Owner,Jaipur,10 Lakh*
1160,Jaguar,XF,3.0 Litre S Premium Luxury,2013,"79,780 kms",Diesel,First Owner,Jaipur,13.86 Lakh*
1161,Mahindra-Ssangyong,--,RX7,2013 Mahindra Ssangyong Rexton,"73,751 kms",Diesel,Second Owner,Jaipur,4.45 Lakh*
1162,Jeep,Compass,2.0 Limited,2017,"60,000 kms",Diesel,First Owner,Jaipur,18 Lakh*
1163,Maruti,Ciaz,1.3 Alpha,2018,"11,011 kms",Diesel,First Owner,Kolkata,8.5 Lakh*
